Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Alfa Romeo,Stelvio,Stelvio (949),5.7 sec ,13.699,
Alfa Romeo,Stelvio,Stelvio (949),7.2 sec ,15.35,
Alfa Romeo,Stelvio,"Stelvio (949, facelift 2022)",6.6 sec ,15.35,
Alfa Romeo,Stelvio,"Stelvio (949, facelift 2022)",5.7 sec ,13.776,
Alfa Romeo,GTA Coupe,GTA Coupe,12.788,,
Alfa Romeo,GTA Coupe,GTA Coupe,not known,,
Alfa Romeo,145,"145 (930, facelift 1997)",8.3 sec ,15.162,
Alfa Romeo,145,"145 (930, facelift 1997)",8.4 sec ,15.35,
Alfa Romeo,145,"145 (930, facelift 1997)",12 sec ,18.007,
Alfa Romeo,145,"145 (930, facelift 1997)",9.1 sec ,15.35,
Alfa Romeo,145,"145 (930, facelift 1997)",9.2 sec ,15.472,
Alfa Romeo,145,"145 (930, facelift 1997)",10.2 sec ,16.168,
Alfa Romeo,145,"145 (930, facelift 1997)",11.2 sec ,16.86,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GT,GT,not known,,
Alfa Romeo,GTV,GTV (116),14.905,,
Alfa Romeo,GTV,GTV (116),not known,,
Alfa Romeo,GTV,GTV (116),15.35,,
Alfa Romeo,GTV,GTV (116),not known,,
Alfa Romeo,Giulia,Giulia,not known,,
Alfa Romeo,Giulia,Giulia,11.9 sec ,16.653,
Alfa Romeo,Giulia,Giulia,13.3 sec ,17.357,
Alfa Romeo,Giulia,Giulia,not known,,
Alfa Romeo,Giulia,Giulia,not known,,
Alfa Romeo,33,33 Sport Wagon (907B),13.8 sec ,17.641,
Alfa Romeo,33,33 Sport Wagon (907B),11.1 sec ,16.168,
Alfa Romeo,33,33 Sport Wagon (907B),9.9 sec ,15.885,
Alfa Romeo,33,33 Sport Wagon (907B),9.9 sec ,not known,
Alfa Romeo,33,33 Sport Wagon (907B),9 sec ,15.225,
Alfa Romeo,33,33 Sport Wagon (907B),14.97,,
Alfa Romeo,33,33 Sport Wagon (907B),not known,,
Alfa Romeo,33,33 Sport Wagon (907B),not known,,
Alfa Romeo,33,33 Sport Wagon (907B),10.9 sec ,16.441,
Alfa Romeo,33,33 Sport Wagon (907B),12 sec ,16.962,
Alfa Romeo,33,33 Sport Wagon (907B),11.7 sec ,16.653,
Alfa Romeo,33,33 Sport Wagon (907B),10.7 sec ,16.809,
Alfa Romeo,147,147 GTA,6.3 sec ,13.301,
Alfa Romeo,Spider,Spider (105),not known,,
Alfa Romeo,Spider,Spider (105),15.885,,
Alfa Romeo,Spider,Spider (105),15.532,,
Alfa Romeo,Spider,Spider (105),17.012,,
Alfa Romeo,147,147 (facelift 2004) 3-doors,9.3 sec ,15.472,
Alfa Romeo,147,147 (facelift 2004) 3-doors,9.3 sec ,15.472,
Alfa Romeo,147,147 (facelift 2004) 3-doors,14.905,,
Alfa Romeo,147,147 (facelift 2004) 3-doors,9.6 sec ,16.758,
Alfa Romeo,147,147 (facelift 2004) 3-doors,12.1 sec ,17.641,
Alfa Romeo,147,147 (facelift 2004) 3-doors,8.8 sec ,15.532,
Alfa Romeo,147,147 (facelift 2004) 3-doors,11.3 sec ,17.112,
Alfa Romeo,147,147 (facelift 2004) 3-doors,10.6 sec ,16.441,
Alfa Romeo,4C,4C  (facelift 2017),4.5 sec ,12.699,
