Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Lada,Largus,Largus Combi,13.1 sec ,17.357,
Lotus,Exige,Exige I,4.9 sec ,12.423,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2023),5.5 sec ,12.964,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2023),6.5 sec ,14.363,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2023),5.4 sec ,13.382,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2023),7.5 sec ,14.84,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2023),8.3 sec ,16.056,
Lancia,Delta,"Delta I (831, facelift 1986)",8.7 sec ,14.707,
Lancia,Delta,"Delta I (831, facelift 1986)",8.9 sec ,15.162,
Lancia,Delta,"Delta I (831, facelift 1986)",5.7 sec ,14.002,
Lancia,Delta,"Delta I (831, facelift 1986)",6.6 sec ,14.221,
Lancia,Delta,"Delta I (831, facelift 1986)",6.9 sec ,14.707,
Lancia,Delta,"Delta I (831, facelift 1986)",7.8 sec ,14.639,
Lancia,Delta,"Delta I (831, facelift 1986)",12.9 sec ,17.962,
Lancia,Delta,"Delta I (831, facelift 1986)",10 sec ,15.943,
Lancia,Delta,"Delta I (831, facelift 1986)",11.3 sec ,16.911,
Lancia,Delta,"Delta I (831, facelift 1986)",14.3 sec ,17.405,
Lancia,Kappa,Kappa Coupe (838),9 sec ,14.773,
Lancia,Kappa,Kappa Coupe (838),8.7 sec ,15.225,
Lancia,Kappa,Kappa Coupe (838),7 sec ,14.221,
Lancia,Kappa,Kappa Coupe (838),not known,,
Lancia,Kappa,Kappa Coupe (838),7.3 sec ,14.571,
Lamborghini,Centenario,Centenario LP 770-4,2.8 sec ,9.552,
Land Rover,Range Rover Evoque,Range Rover Evoque I,10.8 sec ,17.062,
Land Rover,Range Rover Evoque,Range Rover Evoque I,10.8 sec ,17.012,
Land Rover,Range Rover Evoque,Range Rover Evoque I,8.5 sec ,15.711,
Land Rover,Range Rover Evoque,Range Rover Evoque I,10 sec ,15.711,
Land Rover,Range Rover Evoque,Range Rover Evoque I,11.2 sec ,16.758,
Land Rover,Range Rover Evoque,Range Rover Evoque I,7.6 sec ,14.502,
Lexus,LS,LS IV Long,6.3 sec ,13.049,
Lexus,LS,LS IV Long,5.6 sec ,13.134,
Lotus,Eletre,Eletre,2.95 sec ,not known,
Lotus,Eletre,Eletre,4.5 sec ,not known,
Landwind,Xiaoyao,Xiaoyao,15.652,,
Landwind,Xiaoyao,Xiaoyao,15.652,,
Landwind,Xiaoyao,Xiaoyao,16.112,,
Lamborghini,Gallardo,Gallardo LP 570-4 Spyder,3.9 sec ,10.685,
Lamborghini,Gallardo,Gallardo LP 570-4 Spyder,3.9 sec ,10.685,
Lamborghini,Huracan,Huracan LP 610-4,3.2 sec ,10.007,
Land Rover,Range Rover Velar,Range Rover Velar,4.5 sec ,11.933,
Land Rover,Range Rover Velar,Range Rover Velar,5.7 sec ,12.964,
Land Rover,Range Rover Velar,Range Rover Velar,6.4 sec ,13.542,
Land Rover,Range Rover Velar,Range Rover Velar,6 sec ,13.776,
Land Rover,Range Rover Velar,Range Rover Velar,6.7 sec ,14.639,
Land Rover,Range Rover Velar,Range Rover Velar,6.5 sec ,14.148,
Land Rover,Range Rover Velar,Range Rover Velar,7 sec ,14.773,
Land Rover,Range Rover Velar,Range Rover Velar,7.3 sec ,14.97,
Land Rover,Range Rover Velar,Range Rover Velar,8.9 sec ,16.441,
Lexus,RX,RX III,7.8 sec ,14.571,
Lexus,RX,RX III,8 sec ,14.773,
Lada,2105,2105,18 sec ,18.902,
Lada,2105,21055,23 sec ,20.578,
Lamborghini,Diablo,Diablo Roadster,11.287,,
Land Rover,Range Rover,Range Rover III (facelift 2005),8.3 sec ,15.472,
Land Rover,Range Rover,Range Rover III (facelift 2005),9.2 sec ,15.35,
Land Rover,Range Rover,Range Rover III (facelift 2005),7.5 sec ,14.363,
Land Rover,Range Rover,Range Rover III (facelift 2005),9.2 sec ,16.333,
Lamborghini,Gallardo,Gallardo LP 560-4 Spyder,4 sec ,10.811,
Lamborghini,Gallardo,Gallardo LP 560-4 Spyder,4 sec ,10.811,
Land Rover,Freelander,Freelander I (LN),11.1 sec ,15.885,
Land Rover,Freelander,Freelander I (LN),15.3 sec ,18.571,
Land Rover,Freelander,Freelander I (LN),14.4 sec ,18.571,
Land Rover,Freelander,Freelander I (LN),15.2 sec ,18.401,
Land Rover,Freelander,Freelander I (LN),11.9 sec ,17.112,
Land Rover,Freelander,Freelander I (LN),11.8 sec ,17.78,
Lexus,ES,ES III (XV20),7.7 sec ,14.292,
Lexus,LS,LS IV Long (facelift 2009),5.7 sec ,13.218,
Lexus,LS,LS IV Long (facelift 2009),13.542,,
Land Rover,Discovery,Discovery IV (facelift 2013),8.1 sec ,14.84,
Land Rover,Discovery,Discovery IV (facelift 2013),9.3 sec ,16.333,
Lotus,Europa,Europa S,5.8 sec ,12.877,
Lada,Niva,Niva 3-door,23 sec ,18.571,
Land Rover,Range Rover,Range Rover I,10.5 sec ,16.495,
Land Rover,Range Rover,Range Rover I,10.5 sec ,16.495,
Land Rover,Range Rover,Range Rover I,10 sec ,16.548,
Land Rover,Range Rover,Range Rover I,10 sec ,16.548,
Land Rover,Range Rover,Range Rover I,11.1 sec ,16.601,
Land Rover,Range Rover,Range Rover I,10.7 sec ,16.601,
Land Rover,Range Rover,Range Rover I,not known,,
Land Rover,Range Rover,Range Rover I,not known,,
Land Rover,Range Rover,Range Rover I,not known,,
Land Rover,Range Rover,Range Rover I,not known,,
Land Rover,Range Rover,Range Rover I,not known,,
Land Rover,Range Rover,Range Rover I,not known,,
Lada,2123,2123,17 sec ,19.3,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,6.9 sec ,14.075,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,6.5 sec ,13.699,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,5.5 sec ,12.608,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,5.5 sec ,12.699,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.2 sec ,14.905,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.5 sec ,14.905,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.8 sec ,14.002,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.8 sec ,14.502,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,8.3 sec ,15.943,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,8 sec ,15.592,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,8.1 sec ,16.112,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.1 sec ,14.221,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.2 sec ,14.502,
Land Rover,Range Rover,Range Rover IV (facelift 2017) Long,7.8 sec ,15.225,
Lexus,NX,"NX I (AZ10, facelift 2017)",9.4 sec ,16,
Lexus,NX,"NX I (AZ10, facelift 2017)",7.2 sec ,14.97,
Lexus,NX,"NX I (AZ10, facelift 2017)",7.4 sec ,14.84,
Lexus,RX,RX II,7.6 sec ,14.773,
Lexus,RX,RX II,7.8 sec ,14.221,
Lexus,RX,RX II,7.8 sec ,15.099,
Lexus,RX,RX II,7.7 sec ,14.905,
Lexus,RX,RX II,9 sec ,15.769,
Lexus,IS,IS I (XE10),7.6 sec ,14.639,
Lexus,IS,IS I (XE10),8.2 sec ,14.571,
Lexus,IS,IS I (XE10),8.2 sec ,14.571,
Lexus,IS,IS I (XE10),8 sec ,14.571,
Lexus,IS,IS I (XE10),8 sec ,15.035,
Lexus,IS,IS I (XE10),11.2 sec ,15.652,
Lexus,IS,IS I (XE10),9.5 sec ,15.652,
Lexus,GS,GS III,5.4 sec ,13.382,
Lexus,GS,GS III,6.1 sec ,13.852,
Lexus,GS,GS III,6 sec ,13.542,
Lexus,GS,GS III,5.9 sec ,13.382,
Lexus,GS,GS III,7.6 sec ,14.502,
Lexus,GS,GS III,7.2 sec ,14.221,
Lancia,Lybra,Lybra (839),9.5 sec ,16.168,
Lancia,Lybra,Lybra (839),9.5 sec ,15.943,
Lancia,Lybra,Lybra (839),9.9 sec ,16.387,
Lancia,Lybra,Lybra (839),11.7 sec ,15.472,
Lancia,Lybra,Lybra (839),9.6 sec ,15.35,
Lancia,Lybra,Lybra (839),9.6 sec ,15.769,
Lancia,Lybra,Lybra (839),10.8 sec ,16.962,
Lancia,Lybra,Lybra (839),11.3 sec ,16.962,
Lancia,Lybra,Lybra (839),11.3 sec ,17.594,
Lancia,Lybra,Lybra (839),10.3 sec ,16.279,
Lancia,Lybra,Lybra (839),11.3 sec ,17.405,
Lancia,Kappa,Kappa (838),8 sec ,14.84,
Lancia,Kappa,Kappa (838),12.6 sec ,17.211,
Lancia,Kappa,Kappa (838),10 sec ,16.911,
Lancia,Kappa,Kappa (838),10.5 sec ,15.35,
Lancia,Kappa,Kappa (838),8.7 sec ,15.35,
Lancia,Kappa,Kappa (838),7.3 sec ,14.571,
Lancia,Kappa,Kappa (838),9.8 sec ,16.279,
Lancia,Kappa,Kappa (838),9.8 sec ,16.279,
Lancia,Kappa,Kappa (838),7.3 sec ,14.292,
Lancia,Kappa,Kappa (838),12.1 sec ,15.943,
Lancia,Kappa,Kappa (838),9.2 sec ,15.943,
Lancia,Delta,Delta I (831),12.5 sec ,17.112,
Lancia,Delta,Delta I (831),15 sec ,17.78,
Lada,Priora,Priora I Hatchback (facelift 2013),11.5 sec ,17.308,
Lada,Priora,Priora I Hatchback (facelift 2013),12.6 sec ,16.86,
Lada,Priora,Priora I Hatchback (facelift 2013),11.5 sec ,16.86,
Lada,2115,2115,13.2 sec ,17.734,
Lada,2107,21073,17.78,,
Lada,2107,21073,18.487,,
Lamborghini,Huracan,Huracan Performante Spyder,3.1 sec ,10.15,
Lada,2109,21093-20,13 sec ,17.405,
Lotus,Elise,Elise 340 R,4.6 sec ,11.726,
Lancia,Lybra,Lybra SW (839),9.7 sec ,16.168,
Lancia,Lybra,Lybra SW (839),9.7 sec ,16.056,
Lancia,Lybra,Lybra SW (839),10.3 sec ,16.548,
Lancia,Lybra,Lybra SW (839),12 sec ,15.592,
Lancia,Lybra,Lybra SW (839),9.9 sec ,15.769,
Lancia,Lybra,Lybra SW (839),9.9 sec ,15.652,
Lancia,Lybra,Lybra SW (839),11.3 sec ,17.162,
Lancia,Lybra,Lybra SW (839),11.6 sec ,17.162,
Lancia,Lybra,Lybra SW (839),11.9 sec ,17.78,
Lancia,Lybra,Lybra SW (839),10.7 sec ,16.441,
Lancia,Lybra,Lybra SW (839),11.9 sec ,17.594,
Lexus,NX,NX II (AZ20),6.3 sec ,14.075,
Lexus,NX,NX II (AZ20),8.7 sec ,14.571,
Lexus,NX,NX II (AZ20),7.7 sec ,14.707,
Lexus,NX,NX II (AZ20),14.292,,
Lexus,NX,NX II (AZ20),15.288,,
Lexus,NX,NX II (AZ20),15.472,,
Lamborghini,Huracan,Huracan LP 610-4 Spyder,3.4 sec ,10.289,
Lexus,RC,RC,4.5 sec ,11.933,
Lexus,RC,RC,11.83,,
Lexus,RC,RC,13.542,,
Lexus,RC,RC,13.382,,
Lexus,RC,RC,14.363,,
Lexus,RC,RC,14.502,,
Lexus,RC,RC,7.5 sec ,not known,
Lotus,Evora,Evora Sports Racer,4.7 sec ,12.134,
Lotus,Evora,Evora Sports Racer,4.6 sec ,12.134,
Lada,2104,21041,17 sec ,18.184,
Lada,2104,21041,19.72,,
Lexus,RX,RX I,8.8 sec ,15.288,
Lexus,RX,RX I,9.2 sec ,15.711,
Lexus,RX,RX I,8.5 sec ,14.97,
Lexus,RX,RX I,9.2 sec ,15.769,
Lexus,RX,RX IV (facelift 2019),14.502,,
Lexus,RX,RX IV (facelift 2019),14.639,,
Lexus,RX,RX IV (facelift 2019),14.433,,
Lexus,RX,RX IV (facelift 2019),14.292,,
Lexus,RX,RX IV (facelift 2019),14.148,,
Lada,Granta,Granta I Sport,9.5 sec ,16.168,
Land Rover,Range Rover Sport,Range Rover Sport II,4.7 sec ,12.232,
Land Rover,Range Rover Sport,Range Rover Sport II,5.3 sec ,12.516,
Land Rover,Range Rover Sport,Range Rover Sport II,6.9 sec ,14.571,
Land Rover,Range Rover Sport,Range Rover Sport II,7.2 sec ,14.002,
Land Rover,Range Rover Sport,Range Rover Sport II,7.2 sec ,14.639,
Land Rover,Range Rover Sport,Range Rover Sport II,7.6 sec ,15.288,
Lotus,Evora,Evora Sport 410,4.1 sec ,11.287,
Lotus,Evora,Evora Sport 410,4.2 sec ,11.172,
Land Rover,Range Rover Sport,Range Rover Sport I,7.6 sec ,14.221,
Land Rover,Range Rover Sport,Range Rover Sport I,8.9 sec ,15.35,
Land Rover,Range Rover Sport,Range Rover Sport I,9.2 sec ,16.224,
Land Rover,Range Rover Sport,Range Rover Sport I,12.7 sec ,17.78,
Lancia,Ypsilon,Y (840),12.4 sec ,17.211,
Lancia,Ypsilon,Y (840),11.2 sec ,17.062,
Lancia,Ypsilon,Y (840),10.9 sec ,16.653,
Lancia,Ypsilon,Y (840),13.3 sec ,18.943,
Lancia,Ypsilon,Y (840),15 sec ,18.983,
